pso_400_0.5_0.1_1.8,Suite("b'bbob'", "b''", "b'function_indices:1 dimensions:10 instance_indices:1'") with 1 problem in dimension 10=10,2019-12-09 04:33:00.336429
solver, problem_id, start_time, spent_time, spent_nfe, max_nfe, fitness
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:46.320029,0:00:03.441352,100000,100000.0,79.49241947190868
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:49.761490,0:00:03.663848,100000,100000.0,79.49748655533115
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:53.425404,0:00:03.524478,100000,100000.0,79.4891771387342
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:41:56.949939,0:00:03.487814,100000,100000.0,79.48887804199384
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:00.437829,0:00:03.493420,100000,100000.0,79.48570953200007
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:03.931316,0:00:03.435177,100000,100000.0,79.49789393692039
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:07.366558,0:00:03.563565,100000,100000.0,79.49036603688113
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:10.930263,0:00:03.673202,100000,100000.0,79.49309197133913
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:14.603536,0:00:03.754177,100000,100000.0,79.49844095552069
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:18.357778,0:00:03.572012,100000,100000.0,79.48785729904114
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:21.929851,0:00:03.740251,100000,100000.0,79.48996392278283
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:25.670171,0:00:03.607963,100000,100000.0,79.48776440546699
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:29.278199,0:00:03.538237,100000,100000.0,79.49359730487222
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:32.816499,0:00:03.732401,100000,100000.0,79.49326105891132
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:36.548965,0:00:03.498159,100000,100000.0,79.4855030477955
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:40.047186,0:00:03.662394,100000,100000.0,79.4918919628393
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:43.709647,0:00:03.532075,100000,100000.0,79.49220907614942
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:47.241784,0:00:03.812460,100000,100000.0,79.49540254433012
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:51.054314,0:00:03.659795,100000,100000.0,79.48924743958956
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:54.714177,0:00:03.480166,100000,100000.0,79.48824758216197
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:42:58.194412,0:00:03.610425,100000,100000.0,79.49358273382691
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:01.804906,0:00:03.433928,100000,100000.0,79.48950621383813
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:05.238901,0:00:03.527891,100000,100000.0,79.4953073075855
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:08.766868,0:00:03.344349,100000,100000.0,79.49389258350676
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:12.111281,0:00:03.701529,100000,100000.0,79.48960397110066
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:15.812871,0:00:03.462357,100000,100000.0,79.49386389816463
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:19.275293,0:00:03.378971,100000,100000.0,79.4908671850217
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:22.654335,0:00:03.637839,100000,100000.0,79.50291058294621
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:26.292238,0:00:03.615982,100000,100000.0,79.49133752047234
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:29.908293,0:00:03.576796,100000,100000.0,79.4934545559875
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:33.485147,0:00:03.671173,100000,100000.0,79.49145121177112
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:37.156399,0:00:03.790549,100000,100000.0,79.49270870757738
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:40.947011,0:00:03.644724,100000,100000.0,79.49410665784814
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:44.591807,0:00:03.627558,100000,100000.0,79.48702387940268
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:48.219425,0:00:03.547734,100000,100000.0,79.49676386213875
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:51.767220,0:00:03.458740,100000,100000.0,79.48530733103982
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:55.226024,0:00:03.421946,100000,100000.0,79.49167359095324
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:43:58.648768,0:00:03.644320,100000,100000.0,79.48843049962666
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:02.293150,0:00:03.516614,100000,100000.0,79.49178694582129
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:05.809830,0:00:03.460284,100000,100000.0,79.49097980000718
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:09.270186,0:00:03.457475,100000,100000.0,79.49791790732468
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:12.727800,0:00:03.442947,100000,100000.0,79.49136353547047
pso_400_0.5_0.1_1.8,bbob_f001_i01_d10,2019-12-09 04:44:16.170815,0:00:03.367110,100000,100000.0,79.48683450281534
